"Seade","Mõõtmise aeg","elektrijuhtivus","hägusus","hapnik","pH","Laekumise aeg"
"Muuli VKM","18.05.2024 15:25","1054 μS/cm","327.33 NTU","6.22 mg/L","7.58","18.05.2024 15:27"
"Muuli VKM","18.05.2024 15:20","1072 μS/cm","323.16 NTU","6.25 mg/L","7.57","18.05.2024 15:22"
"Muuli VKM","18.05.2024 15:15","1091 μS/cm","318.97 NTU","6.21 mg/L","7.55","18.05.2024 15:17"
"Muuli VKM","18.05.2024 15:10","1109 μS/cm","312.69 NTU","6.16 mg/L","7.54","18.05.2024 15:12"
"Muuli VKM","18.05.2024 15:05","1127 μS/cm","305.85 NTU","6.11 mg/L","7.51","18.05.2024 15:07"
"Muuli VKM","18.05.2024 15:00","1148 μS/cm","305.05 NTU","5.97 mg/L","7.48","18.05.2024 15:02"
"Muuli VKM","18.05.2024 14:55","1148 μS/cm","303.15 NTU","5.96 mg/L","7.49","18.05.2024 14:57"
"Muuli VKM","18.05.2024 14:50","1148 μS/cm","301.09 NTU","5.96 mg/L","7.49","18.05.2024 14:52"
"Muuli VKM","18.05.2024 14:45","1148 μS/cm","299.07 NTU","5.99 mg/L","7.5","18.05.2024 14:47"
"Muuli VKM","18.05.2024 14:40","1147 μS/cm","296.86 NTU","6.01 mg/L","7.51","18.05.2024 14:42"
"Muuli VKM","18.05.2024 14:35","1147 μS/cm","307.76 NTU","6.03 mg/L","7.52","18.05.2024 14:37"
"Muuli VKM","18.05.2024 14:30","1146 μS/cm","322.13 NTU","6.04 mg/L","7.52","18.05.2024 14:32"
"Muuli VKM","18.05.2024 14:25","1146 μS/cm","337.19 NTU","6.03 mg/L","7.53","18.05.2024 14:27"
"Muuli VKM","18.05.2024 14:20","1144 μS/cm","367.17 NTU","6.05 mg/L","7.54","18.05.2024 14:22"
"Muuli VKM","18.05.2024 14:15","1144 μS/cm","409.86 NTU","6.05 mg/L","7.55","18.05.2024 14:17"
"Muuli VKM","18.05.2024 14:10","1143 μS/cm","436.76 NTU","6.08 mg/L","7.56","18.05.2024 14:12"
"Muuli VKM","18.05.2024 14:05","1142 μS/cm","460.49 NTU","6.1 mg/L","7.56","18.05.2024 14:07"
"Muuli VKM","18.05.2024 14:00","1138 μS/cm","481.05 NTU","6.09 mg/L","7.57","18.05.2024 14:02"
"Muuli VKM","18.05.2024 13:55","1132 μS/cm","492.18 NTU","6.11 mg/L","7.58","18.05.2024 13:57"
"Muuli VKM","18.05.2024 13:50","1122 μS/cm","500.74 NTU","6.12 mg/L","7.59","18.05.2024 13:52"
"Muuli VKM","18.05.2024 13:45","1097 μS/cm","495.52 NTU","6.14 mg/L","7.59","18.05.2024 13:47"
"Muuli VKM","18.05.2024 13:40","1071 μS/cm","486.95 NTU","6.15 mg/L","7.6","18.05.2024 13:42"
"Muuli VKM","18.05.2024 13:35","1046 μS/cm","477.94 NTU","6.19 mg/L","7.6","18.05.2024 13:37"
"Muuli VKM","18.05.2024 13:30","1021 μS/cm","455.83 NTU","6.16 mg/L","7.61","18.05.2024 13:32"
"Muuli VKM","18.05.2024 13:25","995 μS/cm","420.16 NTU","6.17 mg/L","7.61","18.05.2024 13:27"
"Muuli VKM","18.05.2024 13:20","970 μS/cm","399.96 NTU","6.18 mg/L","7.6","18.05.2024 13:22"
"Muuli VKM","18.05.2024 13:15","946 μS/cm","383.37 NTU","6.11 mg/L","7.59","18.05.2024 13:17"
"Muuli VKM","18.05.2024 13:10","926 μS/cm","369.98 NTU","6.08 mg/L","7.55","18.05.2024 13:12"
"Muuli VKM","18.05.2024 13:05","911 μS/cm","365.94 NTU","6.02 mg/L","7.5","18.05.2024 13:07"
"Muuli VKM","18.05.2024 13:00","914 μS/cm","364.48 NTU","6.01 mg/L","7.5","18.05.2024 13:02"
"Muuli VKM","18.05.2024 12:55","914 μS/cm","363.97 NTU","6.01 mg/L","7.51","18.05.2024 12:57"
"Muuli VKM","18.05.2024 12:50","914 μS/cm","363.49 NTU","6.01 mg/L","7.51","18.05.2024 12:52"
"Muuli VKM","18.05.2024 12:45","913 μS/cm","363.12 NTU","6.03 mg/L","7.52","18.05.2024 12:47"
"Muuli VKM","18.05.2024 12:40","912 μS/cm","361.33 NTU","6.03 mg/L","7.52","18.05.2024 12:42"
"Muuli VKM","18.05.2024 12:35","912 μS/cm","360.86 NTU","6.06 mg/L","7.53","18.05.2024 12:37"
"Muuli VKM","18.05.2024 12:30","910 μS/cm","361.11 NTU","6.07 mg/L","7.53","18.05.2024 12:32"
"Muuli VKM","18.05.2024 12:25","907 μS/cm","361.17 NTU","6.06 mg/L","7.54","18.05.2024 12:27"
"Muuli VKM","18.05.2024 12:20","907 μS/cm","361.27 NTU","6.09 mg/L","7.55","18.05.2024 12:22"
"Muuli VKM","18.05.2024 12:15","906 μS/cm","361.49 NTU","6.1 mg/L","7.55","18.05.2024 12:17"
"Muuli VKM","18.05.2024 12:10","906 μS/cm","361.76 NTU","6.12 mg/L","7.56","18.05.2024 12:12"
"Muuli VKM","18.05.2024 12:05","905 μS/cm","362.08 NTU","6.11 mg/L","7.57","18.05.2024 12:07"
"Muuli VKM","18.05.2024 12:00","904 μS/cm","365.34 NTU","6.12 mg/L","7.58","18.05.2024 12:02"
"Muuli VKM","18.05.2024 11:55","904 μS/cm","369.31 NTU","6.12 mg/L","7.58","18.05.2024 11:57"
"Muuli VKM","18.05.2024 11:50","903 μS/cm","368.92 NTU","6.16 mg/L","7.59","18.05.2024 11:52"
"Muuli VKM","18.05.2024 11:45","902 μS/cm","371.62 NTU","6.15 mg/L","7.6","18.05.2024 11:47"
"Muuli VKM","18.05.2024 11:40","903 μS/cm","374.17 NTU","6.17 mg/L","7.6","18.05.2024 11:42"
"Muuli VKM","18.05.2024 11:35","904 μS/cm","376.11 NTU","6.17 mg/L","7.61","18.05.2024 11:37"
"Muuli VKM","18.05.2024 11:30","903 μS/cm","378.1 NTU","6.16 mg/L","7.61","18.05.2024 11:32"
"Muuli VKM","18.05.2024 11:25","902 μS/cm","379.91 NTU","6.2 mg/L","7.6","18.05.2024 11:27"
"Muuli VKM","18.05.2024 11:20","900 μS/cm","381.67 NTU","6.17 mg/L","7.6","18.05.2024 11:22"
"Muuli VKM","18.05.2024 11:15","899 μS/cm","383.38 NTU","6.12 mg/L","7.58","18.05.2024 11:17"
"Muuli VKM","18.05.2024 11:10","898 μS/cm","382.02 NTU","6.04 mg/L","7.55","18.05.2024 11:12"
"Muuli VKM","18.05.2024 11:05","897 μS/cm","379.74 NTU","5.97 mg/L","7.52","18.05.2024 11:07"
"Muuli VKM","18.05.2024 11:00","905 μS/cm","381.82 NTU","5.87 mg/L","7.5","18.05.2024 11:02"
"Muuli VKM","18.05.2024 10:55","905 μS/cm","380.61 NTU","5.88 mg/L","7.51","18.05.2024 10:57"
"Muuli VKM","18.05.2024 10:50","905 μS/cm","379.4 NTU","5.89 mg/L","7.51","18.05.2024 10:52"
"Muuli VKM","18.05.2024 10:45","904 μS/cm","378.7 NTU","5.88 mg/L","7.51","18.05.2024 10:47"
"Muuli VKM","18.05.2024 10:40","903 μS/cm","378.13 NTU","5.9 mg/L","7.51","18.05.2024 10:42"
"Muuli VKM","18.05.2024 10:35","903 μS/cm","377.59 NTU","5.9 mg/L","7.52","18.05.2024 10:37"
"Muuli VKM","18.05.2024 10:30","902 μS/cm","376.95 NTU","5.93 mg/L","7.52","18.05.2024 10:32"
"Muuli VKM","18.05.2024 10:25","902 μS/cm","375.87 NTU","5.92 mg/L","7.53","18.05.2024 10:27"
"Muuli VKM","18.05.2024 10:20","901 μS/cm","374.76 NTU","5.91 mg/L","7.53","18.05.2024 10:22"
"Muuli VKM","18.05.2024 10:15","900 μS/cm","374.13 NTU","5.94 mg/L","7.54","18.05.2024 10:17"
"Muuli VKM","18.05.2024 10:10","900 μS/cm","372.71 NTU","5.92 mg/L","7.54","18.05.2024 10:12"
"Muuli VKM","18.05.2024 10:05","900 μS/cm","371.96 NTU","5.94 mg/L","7.55","18.05.2024 10:07"
"Muuli VKM","18.05.2024 10:00","900 μS/cm","372.67 NTU","5.95 mg/L","7.55","18.05.2024 10:02"
"Muuli VKM","18.05.2024 09:55","899 μS/cm","391.1 NTU","5.93 mg/L","7.56","18.05.2024 09:57"
"Muuli VKM","18.05.2024 09:50","899 μS/cm","400.33 NTU","5.95 mg/L","7.57","18.05.2024 09:52"
"Muuli VKM","18.05.2024 09:45","892 μS/cm","397.7 NTU","5.94 mg/L","7.57","18.05.2024 09:47"
"Muuli VKM","18.05.2024 09:40","892 μS/cm","395.28 NTU","5.97 mg/L","7.57","18.05.2024 09:42"
"Muuli VKM","18.05.2024 09:35","893 μS/cm","393.26 NTU","5.94 mg/L","7.58","18.05.2024 09:37"
"Muuli VKM","18.05.2024 09:30","893 μS/cm","391.44 NTU","5.94 mg/L","7.58","18.05.2024 09:32"
"Muuli VKM","18.05.2024 09:25","893 μS/cm","389.22 NTU","5.93 mg/L","7.57","18.05.2024 09:27"
"Muuli VKM","18.05.2024 09:20","893 μS/cm","387.76 NTU","5.91 mg/L","7.56","18.05.2024 09:22"
"Muuli VKM","18.05.2024 09:15","893 μS/cm","385.7 NTU","5.82 mg/L","7.53","18.05.2024 09:17"
"Muuli VKM","18.05.2024 09:10","894 μS/cm","382.27 NTU","5.72 mg/L","7.49","18.05.2024 09:12"
"Muuli VKM","18.05.2024 09:05","894 μS/cm","361.3 NTU","5.62 mg/L","7.45","18.05.2024 09:07"
"Muuli VKM","18.05.2024 09:00","892 μS/cm","349.48 NTU","5.49 mg/L","7.42","18.05.2024 09:02"
"Muuli VKM","18.05.2024 08:55","899 μS/cm","349.69 NTU","5.49 mg/L","7.42","18.05.2024 08:57"
"Muuli VKM","18.05.2024 08:50","899 μS/cm","349.89 NTU","5.51 mg/L","7.42","18.05.2024 08:52"
"Muuli VKM","18.05.2024 08:45","899 μS/cm","350.01 NTU","5.52 mg/L","7.42","18.05.2024 08:47"
"Muuli VKM","18.05.2024 08:40","898 μS/cm","350.22 NTU","5.55 mg/L","7.43","18.05.2024 08:42"
"Muuli VKM","18.05.2024 08:35","898 μS/cm","350.32 NTU","5.56 mg/L","7.43","18.05.2024 08:37"
"Muuli VKM","18.05.2024 08:30","898 μS/cm","350.45 NTU","5.55 mg/L","7.43","18.05.2024 08:32"
"Muuli VKM","18.05.2024 08:25","897 μS/cm","350.56 NTU","5.58 mg/L","7.44","18.05.2024 08:27"
"Muuli VKM","18.05.2024 08:20","897 μS/cm","350.52 NTU","5.6 mg/L","7.44","18.05.2024 08:22"
"Muuli VKM","18.05.2024 08:15","897 μS/cm","350.34 NTU","5.61 mg/L","7.45","18.05.2024 08:17"
"Muuli VKM","18.05.2024 08:10","897 μS/cm","350.23 NTU","5.62 mg/L","7.45","18.05.2024 08:12"
"Muuli VKM","18.05.2024 08:05","896 μS/cm","350.07 NTU","5.63 mg/L","7.46","18.05.2024 08:07"
"Muuli VKM","18.05.2024 08:00","897 μS/cm","351.6 NTU","5.64 mg/L","7.47","18.05.2024 08:02"
"Muuli VKM","18.05.2024 07:55","898 μS/cm","356 NTU","5.68 mg/L","7.48","18.05.2024 07:57"
"Muuli VKM","18.05.2024 07:50","899 μS/cm","357.76 NTU","5.68 mg/L","7.49","18.05.2024 07:52"
"Muuli VKM","18.05.2024 07:45","903 μS/cm","360.24 NTU","5.67 mg/L","7.5","18.05.2024 07:47"
"Muuli VKM","18.05.2024 07:40","907 μS/cm","362.82 NTU","5.7 mg/L","7.5","18.05.2024 07:42"
"Muuli VKM","18.05.2024 07:35","911 μS/cm","365.41 NTU","5.72 mg/L","7.51","18.05.2024 07:37"
"Muuli VKM","18.05.2024 07:30","914 μS/cm","368.08 NTU","5.72 mg/L","7.51","18.05.2024 07:32"
"Muuli VKM","18.05.2024 07:25","907 μS/cm","370.67 NTU","5.71 mg/L","7.52","18.05.2024 07:27"
"Muuli VKM","18.05.2024 07:20","908 μS/cm","373.1 NTU","5.74 mg/L","7.51","18.05.2024 07:22"
"Muuli VKM","18.05.2024 07:15","903 μS/cm","375.59 NTU","5.71 mg/L","7.5","18.05.2024 07:17"
"Muuli VKM","18.05.2024 07:10","899 μS/cm","376.3 NTU","5.6 mg/L","7.48","18.05.2024 07:12"
"Muuli VKM","18.05.2024 07:05","898 μS/cm","374.18 NTU","5.55 mg/L","7.44","18.05.2024 07:07"
"Muuli VKM","18.05.2024 07:00","884 μS/cm","374.5 NTU","5.31 mg/L","7.41","18.05.2024 07:02"
"Muuli VKM","18.05.2024 06:55","883 μS/cm","374.24 NTU","5.35 mg/L","7.41","18.05.2024 06:57"
"Muuli VKM","18.05.2024 06:50","882 μS/cm","373.88 NTU","5.34 mg/L","7.41","18.05.2024 06:52"
"Muuli VKM","18.05.2024 06:45","882 μS/cm","373.58 NTU","5.33 mg/L","7.42","18.05.2024 06:47"
"Muuli VKM","18.05.2024 06:40","881 μS/cm","373.35 NTU","5.35 mg/L","7.42","18.05.2024 06:42"
"Muuli VKM","18.05.2024 06:35","891 μS/cm","373.08 NTU","5.35 mg/L","7.42","18.05.2024 06:37"
"Muuli VKM","18.05.2024 06:30","893 μS/cm","372.99 NTU","5.36 mg/L","7.43","18.05.2024 06:32"
"Muuli VKM","18.05.2024 06:25","901 μS/cm","372.7 NTU","5.38 mg/L","7.43","18.05.2024 06:27"
"Muuli VKM","18.05.2024 06:20","907 μS/cm","372.45 NTU","5.37 mg/L","7.43","18.05.2024 06:22"
"Muuli VKM","18.05.2024 06:15","910 μS/cm","372.14 NTU","5.37 mg/L","7.44","18.05.2024 06:17"
"Muuli VKM","18.05.2024 06:10","910 μS/cm","371.95 NTU","5.38 mg/L","7.44","18.05.2024 06:12"
"Muuli VKM","18.05.2024 06:05","909 μS/cm","372.04 NTU","5.39 mg/L","7.45","18.05.2024 06:07"
"Muuli VKM","18.05.2024 06:00","910 μS/cm","381.93 NTU","5.4 mg/L","7.46","18.05.2024 06:02"
"Muuli VKM","18.05.2024 05:55","911 μS/cm","381.21 NTU","5.4 mg/L","7.46","18.05.2024 05:57"
"Muuli VKM","18.05.2024 05:50","912 μS/cm","380.01 NTU","5.39 mg/L","7.47","18.05.2024 05:52"
"Muuli VKM","18.05.2024 05:45","915 μS/cm","378.18 NTU","5.4 mg/L","7.48","18.05.2024 05:47"
"Muuli VKM","18.05.2024 05:40","918 μS/cm","376.09 NTU","5.42 mg/L","7.48","18.05.2024 05:42"
"Muuli VKM","18.05.2024 05:35","921 μS/cm","374.2 NTU","5.4 mg/L","7.49","18.05.2024 05:37"
"Muuli VKM","18.05.2024 05:30","923 μS/cm","372.34 NTU","5.41 mg/L","7.49","18.05.2024 05:32"
"Muuli VKM","18.05.2024 05:25","926 μS/cm","370.39 NTU","5.39 mg/L","7.49","18.05.2024 05:27"
"Muuli VKM","18.05.2024 05:20","928 μS/cm","368.37 NTU","5.4 mg/L","7.48","18.05.2024 05:22"
"Muuli VKM","18.05.2024 05:15","930 μS/cm","365.96 NTU","5.32 mg/L","7.47","18.05.2024 05:17"
"Muuli VKM","18.05.2024 05:10","932 μS/cm","353.59 NTU","5.23 mg/L","7.44","18.05.2024 05:12"
"Muuli VKM","18.05.2024 05:05","932 μS/cm","351.8 NTU","5.16 mg/L","7.4","18.05.2024 05:07"
"Muuli VKM","18.05.2024 05:00","916 μS/cm","350.33 NTU","4.97 mg/L","7.36","18.05.2024 05:02"
"Muuli VKM","18.05.2024 04:55","916 μS/cm","349.51 NTU","4.97 mg/L","7.36","18.05.2024 04:57"
"Muuli VKM","18.05.2024 04:50","915 μS/cm","348.84 NTU","5 mg/L","7.36","18.05.2024 04:52"
"Muuli VKM","18.05.2024 04:45","915 μS/cm","347.92 NTU","5.01 mg/L","7.37","18.05.2024 04:47"
"Muuli VKM","18.05.2024 04:40","915 μS/cm","347.12 NTU","5.02 mg/L","7.37","18.05.2024 04:42"
"Muuli VKM","18.05.2024 04:35","914 μS/cm","346.36 NTU","5.04 mg/L","7.38","18.05.2024 04:37"
"Muuli VKM","18.05.2024 04:30","914 μS/cm","346.21 NTU","5.08 mg/L","7.38","18.05.2024 04:32"
"Muuli VKM","18.05.2024 04:25","913 μS/cm","345.55 NTU","5.08 mg/L","7.39","18.05.2024 04:27"
"Muuli VKM","18.05.2024 04:20","913 μS/cm","344.93 NTU","5.1 mg/L","7.39","18.05.2024 04:22"
"Muuli VKM","18.05.2024 04:15","912 μS/cm","344.33 NTU","5.12 mg/L","7.4","18.05.2024 04:17"
"Muuli VKM","18.05.2024 04:10","912 μS/cm","343.87 NTU","5.15 mg/L","7.41","18.05.2024 04:12"
"Muuli VKM","18.05.2024 04:05","912 μS/cm","343.56 NTU","5.15 mg/L","7.41","18.05.2024 04:07"
"Muuli VKM","18.05.2024 04:00","911 μS/cm","343.86 NTU","5.19 mg/L","7.42","18.05.2024 04:02"
"Muuli VKM","18.05.2024 03:55","912 μS/cm","344.94 NTU","5.21 mg/L","7.43","18.05.2024 03:57"
"Muuli VKM","18.05.2024 03:50","912 μS/cm","344.97 NTU","5.22 mg/L","7.44","18.05.2024 03:52"
"Muuli VKM","18.05.2024 03:45","918 μS/cm","377.56 NTU","5.23 mg/L","7.45","18.05.2024 03:47"
"Muuli VKM","18.05.2024 03:40","923 μS/cm","394.32 NTU","5.27 mg/L","7.46","18.05.2024 03:42"
"Muuli VKM","18.05.2024 03:35","918 μS/cm","413.31 NTU","5.26 mg/L","7.47","18.05.2024 03:37"
"Muuli VKM","18.05.2024 03:30","923 μS/cm","428.69 NTU","5.27 mg/L","7.48","18.05.2024 03:32"
"Muuli VKM","18.05.2024 03:25","928 μS/cm","444 NTU","5.3 mg/L","7.48","18.05.2024 03:27"
"Muuli VKM","18.05.2024 03:20","934 μS/cm","459.27 NTU","5.34 mg/L","7.48","18.05.2024 03:22"
"Muuli VKM","18.05.2024 03:15","938 μS/cm","474.61 NTU","5.31 mg/L","7.47","18.05.2024 03:17"
"Muuli VKM","18.05.2024 03:10","943 μS/cm","489.39 NTU","5.31 mg/L","7.45","18.05.2024 03:12"
"Muuli VKM","18.05.2024 03:05","947 μS/cm","503.58 NTU","5.32 mg/L","7.41","18.05.2024 03:07"
"Muuli VKM","18.05.2024 03:00","932 μS/cm","518.89 NTU","5.14 mg/L","7.36","18.05.2024 03:02"
"Muuli VKM","18.05.2024 02:55","931 μS/cm","501.7 NTU","5.16 mg/L","7.36","18.05.2024 02:57"
"Muuli VKM","18.05.2024 02:50","931 μS/cm","499.78 NTU","5.16 mg/L","7.36","18.05.2024 02:52"
"Muuli VKM","18.05.2024 02:45","940 μS/cm","496.28 NTU","5.18 mg/L","7.37","18.05.2024 02:47"
"Muuli VKM","18.05.2024 02:40","940 μS/cm","496.41 NTU","5.21 mg/L","7.37","18.05.2024 02:42"
"Muuli VKM","18.05.2024 02:35","939 μS/cm","496.67 NTU","5.21 mg/L","7.38","18.05.2024 02:37"
"Muuli VKM","18.05.2024 02:30","938 μS/cm","496.83 NTU","5.25 mg/L","7.38","18.05.2024 02:32"
"Muuli VKM","18.05.2024 02:25","938 μS/cm","496.8 NTU","5.25 mg/L","7.39","18.05.2024 02:27"
"Muuli VKM","18.05.2024 02:20","938 μS/cm","496.62 NTU","5.27 mg/L","7.4","18.05.2024 02:22"
"Muuli VKM","18.05.2024 02:15","937 μS/cm","496.41 NTU","5.3 mg/L","7.4","18.05.2024 02:17"
"Muuli VKM","18.05.2024 02:10","937 μS/cm","496.01 NTU","5.31 mg/L","7.41","18.05.2024 02:12"
"Muuli VKM","18.05.2024 02:05","937 μS/cm","496.38 NTU","5.32 mg/L","7.42","18.05.2024 02:07"
"Muuli VKM","18.05.2024 02:00","937 μS/cm","500.48 NTU","5.34 mg/L","7.43","18.05.2024 02:02"
"Muuli VKM","18.05.2024 01:55","936 μS/cm","510.11 NTU","5.37 mg/L","7.44","18.05.2024 01:57"
"Muuli VKM","18.05.2024 01:50","938 μS/cm","517.78 NTU","5.39 mg/L","7.45","18.05.2024 01:52"
"Muuli VKM","18.05.2024 01:45","949 μS/cm","518.86 NTU","5.4 mg/L","7.47","18.05.2024 01:47"
"Muuli VKM","18.05.2024 01:40","961 μS/cm","520.1 NTU","5.43 mg/L","7.47","18.05.2024 01:42"
"Muuli VKM","18.05.2024 01:35","972 μS/cm","521.54 NTU","5.43 mg/L","7.48","18.05.2024 01:37"
"Muuli VKM","18.05.2024 01:30","983 μS/cm","523 NTU","5.46 mg/L","7.49","18.05.2024 01:32"
"Muuli VKM","18.05.2024 01:25","995 μS/cm","524.55 NTU","5.47 mg/L","7.49","18.05.2024 01:27"
"Muuli VKM","18.05.2024 01:20","1006 μS/cm","526.07 NTU","5.52 mg/L","7.49","18.05.2024 01:22"
"Muuli VKM","18.05.2024 01:15","1006 μS/cm","526.92 NTU","5.52 mg/L","7.48","18.05.2024 01:17"
"Muuli VKM","18.05.2024 01:10","994 μS/cm","524.06 NTU","5.51 mg/L","7.47","18.05.2024 01:12"
"Muuli VKM","18.05.2024 01:05","983 μS/cm","515.66 NTU","5.53 mg/L","7.44","18.05.2024 01:07"
"Muuli VKM","18.05.2024 01:00","958 μS/cm","509.35 NTU","5.4 mg/L","7.39","18.05.2024 01:02"
"Muuli VKM","18.05.2024 00:55","948 μS/cm","509.7 NTU","5.42 mg/L","7.39","18.05.2024 00:57"
"Muuli VKM","18.05.2024 00:50","948 μS/cm","509.99 NTU","5.43 mg/L","7.4","18.05.2024 00:52"
"Muuli VKM","18.05.2024 00:45","948 μS/cm","510.16 NTU","5.44 mg/L","7.4","18.05.2024 00:47"
"Muuli VKM","18.05.2024 00:40","947 μS/cm","510.53 NTU","5.46 mg/L","7.41","18.05.2024 00:42"
"Muuli VKM","18.05.2024 00:35","947 μS/cm","510.96 NTU","5.48 mg/L","7.41","18.05.2024 00:37"
"Muuli VKM","18.05.2024 00:30","947 μS/cm","511.56 NTU","5.52 mg/L","7.42","18.05.2024 00:32"
"Muuli VKM","18.05.2024 00:25","957 μS/cm","511.98 NTU","5.53 mg/L","7.42","18.05.2024 00:27"
"Muuli VKM","18.05.2024 00:20","978 μS/cm","512.34 NTU","5.54 mg/L","7.43","18.05.2024 00:22"
"Muuli VKM","18.05.2024 00:15","1000 μS/cm","512.49 NTU","5.57 mg/L","7.44","18.05.2024 00:17"
"Muuli VKM","18.05.2024 00:10","1014 μS/cm","512.58 NTU","5.58 mg/L","7.44","18.05.2024 00:12"
"Muuli VKM","18.05.2024 00:05","1024 μS/cm","512.82 NTU","5.61 mg/L","7.45","18.05.2024 00:07"
"Muuli VKM","18.05.2024 00:00","1026 μS/cm","517.03 NTU","5.64 mg/L","7.46","18.05.2024 00:02"
"Muuli VKM","17.05.2024 23:55","1031 μS/cm","520.5 NTU","5.65 mg/L","7.47","17.05.2024 23:57"
"Muuli VKM","17.05.2024 23:50","1038 μS/cm","525.87 NTU","5.69 mg/L","7.48","17.05.2024 23:52"
"Muuli VKM","17.05.2024 23:45","1044 μS/cm","526.05 NTU","5.7 mg/L","7.49","17.05.2024 23:47"
"Muuli VKM","17.05.2024 23:40","1050 μS/cm","526.35 NTU","5.71 mg/L","7.5","17.05.2024 23:42"
"Muuli VKM","17.05.2024 23:35","1056 μS/cm","526.77 NTU","5.71 mg/L","7.51","17.05.2024 23:37"
"Muuli VKM","17.05.2024 23:30","1062 μS/cm","527.26 NTU","5.73 mg/L","7.52","17.05.2024 23:32"
"Muuli VKM","17.05.2024 23:25","1068 μS/cm","527.98 NTU","5.71 mg/L","7.53","17.05.2024 23:27"
"Muuli VKM","17.05.2024 23:20","1073 μS/cm","528.74 NTU","5.74 mg/L","7.53","17.05.2024 23:22"
"Muuli VKM","17.05.2024 23:15","1078 μS/cm","529.19 NTU","5.75 mg/L","7.52","17.05.2024 23:17"
"Muuli VKM","17.05.2024 23:10","1082 μS/cm","525.84 NTU","5.78 mg/L","7.5","17.05.2024 23:12"
"Muuli VKM","17.05.2024 23:05","1081 μS/cm","523.37 NTU","5.8 mg/L","7.48","17.05.2024 23:07"
"Muuli VKM","17.05.2024 23:00","1060 μS/cm","518.92 NTU","5.62 mg/L","7.44","17.05.2024 23:02"
"Muuli VKM","17.05.2024 22:55","1046 μS/cm","519.7 NTU","5.64 mg/L","7.45","17.05.2024 22:57"
"Muuli VKM","17.05.2024 22:50","1045 μS/cm","520.36 NTU","5.66 mg/L","7.45","17.05.2024 22:52"
"Muuli VKM","17.05.2024 22:45","1044 μS/cm","521.15 NTU","5.69 mg/L","7.46","17.05.2024 22:47"
"Muuli VKM","17.05.2024 22:40","1044 μS/cm","522.02 NTU","5.7 mg/L","7.46","17.05.2024 22:42"
"Muuli VKM","17.05.2024 22:35","1043 μS/cm","522.81 NTU","5.72 mg/L","7.47","17.05.2024 22:37"
"Muuli VKM","17.05.2024 22:30","1042 μS/cm","523.65 NTU","5.73 mg/L","7.47","17.05.2024 22:32"
"Muuli VKM","17.05.2024 22:25","1041 μS/cm","524.84 NTU","5.76 mg/L","7.48","17.05.2024 22:27"
"Muuli VKM","17.05.2024 22:20","1040 μS/cm","525.64 NTU","5.79 mg/L","7.49","17.05.2024 22:22"
"Muuli VKM","17.05.2024 22:15","1039 μS/cm","526.67 NTU","5.79 mg/L","7.5","17.05.2024 22:17"
"Muuli VKM","17.05.2024 22:10","1042 μS/cm","527.67 NTU","5.83 mg/L","7.51","17.05.2024 22:12"
"Muuli VKM","17.05.2024 22:05","1053 μS/cm","528.57 NTU","5.87 mg/L","7.52","17.05.2024 22:07"
"Muuli VKM","17.05.2024 22:00","1052 μS/cm","538.54 NTU","5.87 mg/L","7.53","17.05.2024 22:02"
"Muuli VKM","17.05.2024 21:55","1046 μS/cm","543.63 NTU","5.92 mg/L","7.54","17.05.2024 21:57"
"Muuli VKM","17.05.2024 21:50","1038 μS/cm","548.04 NTU","5.94 mg/L","7.55","17.05.2024 21:52"
"Muuli VKM","17.05.2024 21:45","1028 μS/cm","547.69 NTU","5.95 mg/L","7.56","17.05.2024 21:47"
"Muuli VKM","17.05.2024 21:40","1018 μS/cm","547.18 NTU","5.97 mg/L","7.57","17.05.2024 21:42"
"Muuli VKM","17.05.2024 21:35","1008 μS/cm","546.48 NTU","6.02 mg/L","7.58","17.05.2024 21:37"
"Muuli VKM","17.05.2024 21:30","999 μS/cm","546.04 NTU","6.04 mg/L","7.59","17.05.2024 21:32"
"Muuli VKM","17.05.2024 21:25","989 μS/cm","545.31 NTU","6.05 mg/L","7.6","17.05.2024 21:27"
"Muuli VKM","17.05.2024 21:20","980 μS/cm","544.48 NTU","6.09 mg/L","7.6","17.05.2024 21:22"
"Muuli VKM","17.05.2024 21:15","971 μS/cm","543.67 NTU","6.12 mg/L","7.6","17.05.2024 21:17"
"Muuli VKM","17.05.2024 21:10","963 μS/cm","533.77 NTU","6.11 mg/L","7.59","17.05.2024 21:12"
"Muuli VKM","17.05.2024 21:05","959 μS/cm","528.46 NTU","6.11 mg/L","7.57","17.05.2024 21:07"
"Muuli VKM","17.05.2024 21:00","951 μS/cm","523.75 NTU","5.9 mg/L","7.53","17.05.2024 21:02"
"Muuli VKM","17.05.2024 20:55","951 μS/cm","523.8 NTU","5.91 mg/L","7.53","17.05.2024 20:57"
"Muuli VKM","17.05.2024 20:50","951 μS/cm","523.8 NTU","5.92 mg/L","7.54","17.05.2024 20:52"
"Muuli VKM","17.05.2024 20:45","951 μS/cm","523.66 NTU","5.92 mg/L","7.54","17.05.2024 20:47"
"Muuli VKM","17.05.2024 20:40","950 μS/cm","523.38 NTU","5.96 mg/L","7.55","17.05.2024 20:42"
"Muuli VKM","17.05.2024 20:35","950 μS/cm","523.2 NTU","5.95 mg/L","7.55","17.05.2024 20:37"
